date,quality_grade,site,latitude,longitude,species,common_name,functional_group
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14710028,-5.057861843,Littorinidae,Periwinkle Snails,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14791366,-5.057232343,Littorinidae,Periwinkle Snails,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1474195,-5.057875,Littorinoidea,Periwinkle Snails,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14685781,-5.058712671,Mesophyllum lichenoides,Pink Plates,TFM
2025-04-12,research,"Castle Beach, Falmouth",50.1470376,-5.05827164,Mesophyllum lichenoides,Pink Plates,TFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Mesophyllum lichenoides,Pink Plates,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14688056,-5.057927778,Polychaeta,Polychaete Worms,DDF
2025-04-12,research,"Mount Batten Beach, Plymouth",50.3570131,-4.126980078,Polyophthalmus pictus,Polychaete Worms,DDF
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35689856,-4.127414413,Polyophthalmus pictus,Polychaete Worms,DDF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14736241,-5.0575946,Stylochus,Polyclad Flatworms,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14680532,-5.058656711,Caulacanthus okamurae,Pom-pom Weed,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14794524,-5.056692213,Caulacanthus okamurae,Pom-pom Weed,TFM
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.35654867,-4.126988621,Caulacanthus okamurae,Pom-pom Weed,TFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35690623,-4.12684933,Venerupis corrugata,Pullet Carpet Shell,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14694429,-5.057933331,Steromphala umbilicalis,Purple Topshell,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14700588,-5.057948462,Steromphala umbilicalis,Purple Topshell,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14744167,-5.0579305,Steromphala umbilicalis,Purple Topshell,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Steromphala umbilicalis,Purple Topshell,MG
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35711748,-4.126128629,Steromphala umbilicalis,Purple Topshell,MG
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35707571,-4.12602472,Steromphala umbilicalis,Purple Topshell,MG
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35655514,-4.127004535,Steromphala umbilicalis,Purple Topshell,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14672211,-5.059098977,Nereididae,Ragworms and Allies,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14700412,-5.059849845,Nereididae,Ragworms and Allies,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14702287,-5.057963201,Ericaria selaginoides,Rainbow Wrack,CFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14752701,-5.058616912,Ericaria selaginoides,Rainbow Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14736836,-5.058058497,Ericaria selaginoides,Rainbow Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Ericaria selaginoides,Rainbow Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Ericaria selaginoides,Rainbow Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14692167,-5.0579802,Ericaria selaginoides,Rainbow Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Ericaria selaginoides,Rainbow Wrack,CFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14722982,-5.057749138,Dosinia exoleta,Rayed Artemis,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14723188,-5.058116455,Dosinia exoleta,Rayed Artemis,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14694787,-5.05784671,Dosinia exoleta,Rayed Artemis,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14721389,-5.057969444,Dosinia exoleta,Rayed Artemis,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Dosinia exoleta,Rayed Artemis,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14688247,-5.057944565,Mactra stultorum,Rayed Trough Shell,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1474195,-5.057502833,Cordylecladia erecta,Red Algae,TFM
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.35795353,-4.126849473,Gigartinales,Red Algae,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14707343,-5.057805912,Laurencia,Red Algae,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14742217,-5.0578695,Rhodophyta,Red Algae,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14737248,-5.058643224,Polysiphonia,Red Hair Algae,TFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35713362,-4.127265574,Dilsea carnosa,Red Rags,TFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35623168,-4.127295809,Dilsea carnosa,Red Rags,TFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Watersipora subatra,Red Ripple Bryozoan,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.1465412,-5.0588974,Rostanga rubra,Red Velvet Sea Slug,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35699866,-4.127145521,Rostanga rubra,Red Velvet Sea Slug,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14745092,-5.057965675,Anthopleura ballii,Red-speckled Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14716383,-5.058213833,Anthopleura ballii,Red-speckled Anemone,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14760133,-5.058121746,Anthopleura ballii,Red-speckled Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Anthopleura ballii,Red-speckled Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14736852,-5.058202548,Xantho pilipes,Risso's Crab,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14694994,-5.05806739,Xantho pilipes,Risso's Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Xantho pilipes,Risso's Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Xantho pilipes,Risso's Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Xantho pilipes,Risso's Crab,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35656048,-4.1270476,Xantho pilipes,Risso's Crab,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35703659,-4.126968384,Xantho pilipes,Risso's Crab,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35616693,-4.127089866,Xantho pilipes,Risso's Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.1468392,-5.0587246,Gobius paganellus,Rock Goby,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14728333,-5.057919444,Gaidropsaridae,Rocklings,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14766407,-5.058731626,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14805417,-5.057030506,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35682633,-4.126286408,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.3568705,-4.1251272,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35709171,-4.12700061,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.3570301,-4.1257147,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.3567606,-4.12700641,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35674457,-4.126271121,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35640514,-4.127129931,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.357762,-4.128609,Palaemon elegans,Rockpool Prawn,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14717272,-5.05865274,Fucus distichus,Rockweed,CFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1469786,-5.05891677,Fucus distichus,Rockweed,CFM
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.3569745,-4.1255873,Littorina saxatilis,Rough Periwinkle,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14710447,-5.05788821,Hildenbrandia rubra,Rusty Rock,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14741396,-5.057838782,Hildenbrandia rubra,Rusty Rock,TFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Hildenbrandia rubra,Rusty Rock,TFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Hildenbrandia rubra,Rusty Rock,TFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Anomia ephippium,Saddle Oyster,SSF
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35674814,-4.12690683,Anomia ephippium,Saddle Oyster,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14660712,-5.059355409,Clibanarius erythropus,Saint Piran's Hermit Crab,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1473305,-5.057266667,Talitridae,Sandhoppers and Landhoppers,DDF
2025-04-12,research,"Castle Beach, Falmouth",50.14697783,-5.057913833,Elysia viridis,Sap-sucking Slug,MG
2025-04-12,research,"Castle Beach, Falmouth",50.1469888,-5.0602345,Elysia viridis,Sap-sucking Slug,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14681787,-5.058672991,Elysia viridis,Sap-sucking Slug,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14749215,-5.057916725,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14766421,-5.058716828,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14687555,-5.058662931,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14754304,-5.058135308,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.1472368,-5.057796347,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14738627,-5.058172169,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14735,-5.058213833,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35708012,-4.12615537,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35669437,-4.126917556,Fucus serratus,Saw Wrack,CFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35688928,-4.126857655,Alentia gelatinosa,Scale Worm,MPS
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.3569778,-4.124808,Polynoidae,Scale Worms,MPS
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.35665,-4.127427833,Gammaridae,Scuds,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14794524,-5.056692213,Hadzioidea,Scuds,DDF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14759167,-5.058825,Actiniaria,Sea Anemones,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14697345,-5.057804334,Actiniaria,Sea Anemones,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1471737,-5.059226047,Anthozoa,Sea Anemones and Corals,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35611111,-4.127219444,Pawsonia saxicola,Sea Gherkin,SSF
2025-04-12,research,"Mount Batten Beach, Plymouth",50.357954,-4.126849,Archidoris pseudoargus,Sea Lemon,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14731994,-5.058083653,Ulva rigida,Sea Lettuce,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14734099,-5.05890129,Ulva rigida,Sea Lettuce,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1468276,-5.058642948,Ulva,Sea Lettuces,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1471047,-5.058565484,Ulvales,Sea Lettuces and Allies,TFM
2025-04-12,research,"Castle Beach, Falmouth",50.1470873,-5.057845663,Aeolidia filomenae,Sea Slug,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Aeolidia filomenae,Sea Slug,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35724872,-4.127590768,Palio nothus,Sea Slug,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14759928,-5.058026528,Aplysia,Sea Slugs,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14691429,-5.058035952,Ascidia mentula,Sea Squirts,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1475055,-5.057127833,Annelida,Segmented Worms,
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14725,-5.057683333,Annelida,Segmented Worms,
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14735,-5.058172167,Serpulidae,Serpulid Tubeworms,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Aeolidia papillosa,Shag-rug Nudibranch ,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14745833,-5.057311167,Lipophrys pholis,Shanny,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35664661,-4.126421175,Lipophrys pholis,Shanny,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Berthella plumula,Side-Gilled Sea Slug,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Berthella plumula,Side-Gilled Sea Slug,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Berthella plumula,Side-Gilled Sea Slug,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35733333,-4.127005556,Berthella plumula,Side-Gilled Sea Slug,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Schizoporella unicornis,Single Horn Bryozoan,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14794524,-5.056692213,Schizoporella unicornis,Single Horn Bryozoan,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Schizoporella unicornis,Single Horn Bryozoan,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14723147,-5.057749445,Bittium reticulatum,Small Needle-whelk,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14728831,-5.05838301,Littorina,Small Sea Snails,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14719995,-5.057737993,Littorina,Small Sea Snails,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14705465,-5.058072789,Littorina,Small Sea Snails,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14794524,-5.056692213,Littorina,Small Sea Snails,MG
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35706193,-4.12610668,Littorina,Small Sea Snails,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Callista chione,Smooth Clam,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14743998,-5.058026947,Littorina fabalis,Smooth Flat Periwinkle,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14740358,-5.058107803,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14706224,-5.057859578,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14707186,-5.059016005,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14663448,-5.059402584,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.1472495,-5.057594624,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14728617,-5.0581945,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14732217,-5.058191667,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14731117,-5.058175,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35716454,-4.126589065,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35619098,-4.126937818,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35795225,-4.127960242,Anemonia viridis,Snakelocks Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14712636,-5.058099392,Solieria chordalis,Solier's Red String Weed,TFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1471437,-5.0598637,Terebellidae,Spaghetti Worms,DDF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.148675,-5.053230556,Terebellidae,Spaghetti Worms,DDF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14725817,-5.058074975,Terebellidae,Spaghetti Worms,DDF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14719239,-5.058281337,Terebellidae,Spaghetti Worms,DDF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14691277,-5.057915225,Majoidea,Spider Crabs and Decorator Crabs,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14685716,-5.058554104,Maja brachydactyla,Spiny Spider Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14699989,-5.057901135,Marthasterias glacialis,Spiny Starfish,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Marthasterias glacialis,Spiny Starfish,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35716333,-4.126141267,Fucus spiralis,Spiral Wrack,CFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35705547,-4.12607535,Fucus spiralis,Spiral Wrack,CFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.356625,-4.127098872,Fucus spiralis,Spiral Wrack,CFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14673912,-5.059174421,Porifera,Sponges,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14684722,-5.05805,Porifera,Sponges,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14684102,-5.058635629,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14738018,-5.057451184,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14704204,-5.058381384,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.1471116,-5.059851,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14718368,-5.05867093,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14711363,-5.058406815,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14668048,-5.059330114,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14742113,-5.057348775,Aplysia punctata,Spotted Seahare,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14737844,-5.057343382,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14688583,-5.05849078,Aplysia punctata,Spotted Seahare,MG
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Aplysia punctata,Spotted Seahare,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14710476,-5.057907369,Calvadosia campanulata,Stalked Jellyfish,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Botryllus schlosseri,Star Tunicate,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Botryllus schlosseri,Star Tunicate,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14596944,-5.063769444,Botryllus schlosseri,Star Tunicate,SSF
2025-04-12,research,"Mount Batten Beach, Plymouth",50.3567354,-4.12688965,Botryllus schlosseri,Star Tunicate,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14726548,-5.057650959,Ocenebra,Sting Winkle,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.1474195,-5.057983333,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14785347,-5.058039976,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14695092,-5.0588517,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14741441,-5.057913959,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.1473166,-5.05810909,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.1473567,-5.057793768,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14765833,-5.058722167,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14739717,-5.0579195,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14746383,-5.057283333,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35606804,-4.126104773,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35683306,-4.12704718,Actinia fragacea,Strawberry Anemone,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14722506,-5.057738482,Chamelea striatula,Striped Venus,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14688889,-5.057919444,Chamelea striatula,Striped Venus,SSF
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35647136,-4.127259262,Saccharina latissima,Sugar Kelp,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.14726295,-5.058215372,Spisula solida,Thick Trough Shell,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14805417,-5.057030506,Spisula solida,Thick Trough Shell,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14805417,-5.057030506,Spisula solida,Thick Trough Shell,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14712474,-5.058573885,Tritia incrassata,Thick-lipped Dogwhelk,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Himanthalia elongata,Thongweed,CFM
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35656111,-4.127538889,Himanthalia elongata,Thongweed,CFM
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14686553,-5.058630749,Steromphala,Top Shells,MG
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.3569146,-4.126282796,Trochoidea,Top Shells,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14701673,-5.05874075,Patellogastropoda,True Limpets,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14744167,-5.057877833,Patellogastropoda,True Limpets,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14688399,-5.05819713,Patellogastropoda,True Limpets,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14746117,-5.057713833,Patellogastropoda,True Limpets,MG
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14703002,-5.057948995,Tunicata,Tunicates,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.1470941,-5.058187245,Gibbula magus,Turban Topshell,MG
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35712295,-4.127477584,Lepidonotus squamatus,Twelve-scaled Worm,MPS
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14701383,-5.059875,Sphaeromatidae,Typical Seapills,MG
2025-04-12,research,"Castle Beach, Falmouth",50.1479902,-5.0570941,Mimachlamys varia,Variegated Scallop,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14689618,-5.058395625,Mimachlamys varia,Variegated Scallop,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Mimachlamys varia,Variegated Scallop,SSF
2025-04-12,research,"Castle Beach, Falmouth",50.14680842,-5.059072328,Jorunna tomentosa,Velvet Dorid,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14661227,-5.059348384,Jorunna tomentosa,Velvet Dorid,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Codium tomentosum,Velvet Horn,CFM
2025-04-12,research,"Castle Beach, Falmouth",50.1479938,-5.0570906,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14739819,-5.057501737,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14747499,-5.059008672,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14705722,-5.05846636,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14735273,-5.057414824,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14711944,-5.0578,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35587818,-4.126686969,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35594177,-4.127154827,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.3565198,-4.126736652,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,research,"Mount Batten Beach, Plymouth",50.35618122,-4.126990875,Necora puber,Velvet Swimming Crab,MPS
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.35669302,-4.127123093,Tapetinae,Venus Clams ,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.1472303,-5.057737554,Veneridae,Venus Clams ,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14805417,-5.057030506,Veneridae,Venus Clams ,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14734167,-5.057291667,Venerinae,Venus Clams ,SSF
2025-04-12,needs_id,"Castle Beach, Falmouth",50.14745283,-5.0576805,Fucus,Vesicled Rockweeds,CFM
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.35711748,-4.126128629,Fucus,Vesicled Rockweeds,CFM
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.35713948,-4.126145896,Fucus,Vesicled Rockweeds,CFM
2025-04-12,needs_id,"Mount Batten Beach, Plymouth",50.35717602,-4.126129635,Fucus,Vesicled Rockweeds,CFM
